Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:11:30.834000,BOR,5,0 days 00:01:47.703000,16.0,4.0,,0 days 01:11:29.107000,0 days 00:00:36.491000,0 days 00:00:40.214000,0 days 00:00:30.998000,0 days 01:10:19.622000,0 days 01:10:59.836000,0 days 01:11:30.834000,163.0,207.0,,223.0,False,SOFT,6.0,False,Kick Sauber,0 days 01:09:43.131000,,1,,False,,False,False
0 days 01:16:30.713000,BOR,5,,17.0,5.0,0 days 01:14:50.950000,,,0 days 00:00:32.715000,0 days 00:00:27.106000,,0 days 01:16:03.797000,0 days 01:16:30.726000,245.0,214.0,220.0,,False,SOFT,7.0,False,Kick Sauber,0 days 01:11:30.834000,,1,,False,,False,False
0 days 01:18:26.589000,BOR,5,0 days 00:01:55.876000,18.0,5.0,,,0 days 00:00:34.534000,0 days 00:00:37.982000,0 days 00:00:43.360000,0 days 01:17:05.247000,0 days 01:17:43.229000,0 days 01:18:26.589000,216.0,201.0,55.0,247.0,False,SOFT,8.0,False,Kick Sauber,0 days 01:16:30.713000,,1,,False,,False,True
0 days 01:20:25.493000,BOR,5,0 days 00:01:58.904000,19.0,5.0,,0 days 01:20:23.743000,0 days 00:00:50.241000,0 days 00:00:35.968000,0 days 00:00:32.695000,0 days 01:19:16.830000,0 days 01:19:52.798000,0 days 01:20:25.493000,243.0,176.0,,250.0,False,SOFT,9.0,False,Kick Sauber,0 days 01:18:26.589000,,1,,False,,False,False
0 days 00:35:28.704000,HAD,6,,1.0,1.0,0 days 00:33:41.100000,,,0 days 00:00:40.790000,0 days 00:00:28.003000,,0 days 00:35:00.868000,0 days 00:35:28.862000,264.0,151.0,257.0,,False,MEDIUM,1.0,True,Racing Bulls,0 days 00:33:41.100000,,1,,False,,False,False
0 days 00:36:46.044000,HAD,6,0 days 00:01:17.340000,2.0,1.0,,,0 days 00:00:28.114000,0 days 00:00:27.531000,0 days 00:00:21.695000,0 days 00:35:56.818000,0 days 00:36:24.349000,0 days 00:36:46.044000,281.0,253.0,254.0,305.0,True,MEDIUM,2.0,True,Racing Bulls,0 days 00:35:28.704000,,1,,False,,False,True
0 days 00:39:14.915000,HAD,6,0 days 00:02:28.871000,3.0,1.0,,,0 days 00:00:52.998000,0 days 00:00:54.126000,0 days 00:00:41.747000,0 days 00:37:39.042000,0 days 00:38:33.168000,0 days 00:39:14.915000,136.0,120.0,149.0,203.0,False,MEDIUM,3.0,True,Racing Bulls,0 days 00:36:46.044000,,1,,False,,False,True
0 days 00:41:17.532000,HAD,6,0 days 00:02:02.617000,4.0,1.0,,,0 days 00:00:46.381000,0 days 00:00:46.098000,0 days 00:00:30.138000,0 days 00:40:01.296000,0 days 00:40:47.394000,0 days 00:41:17.532000,175.0,156.0,257.0,201.0,False,MEDIUM,4.0,True,Racing Bulls,0 days 00:39:14.915000,,1,,False,,False,True
0 days 00:42:34.498000,HAD,6,0 days 00:01:16.966000,5.0,1.0,,,0 days 00:00:28.094000,0 days 00:00:27.272000,0 days 00:00:21.600000,0 days 00:41:45.626000,0 days 00:42:12.898000,0 days 00:42:34.498000,278.0,254.0,256.0,303.0,True,MEDIUM,5.0,True,Racing Bulls,0 days 00:41:17.532000,,1,,False,,False,True
0 days 00:44:41.572000,HAD,6,0 days 00:02:07.074000,6.0,1.0,,0 days 00:44:39.790000,0 days 00:00:42.834000,0 days 00:00:49.646000,0 days 00:00:34.594000,0 days 00:43:17.332000,0 days 00:44:06.978000,0 days 00:44:41.572000,153.0,186.0,,214.0,False,MEDIUM,6.0,True,Racing Bulls,0 days 00:42:34.498000,,1,,False,,False,False
