Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:17:07.002000,VER,1,0 days 00:01:40.099000,1.0,1.0,0 days 00:15:30.753000,,0 days 00:00:32.960000,0 days 00:00:26.138000,0 days 00:00:41.001000,0 days 00:16:00.144000,0 days 00:16:26.223000,0 days 00:17:07.192000,249.0,268.0,286.0,200.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:15:30.753000,,12,,False,,False,False
0 days 00:18:23.069000,VER,1,0 days 00:01:16.067000,2.0,1.0,,,0 days 00:00:21.515000,0 days 00:00:24.047000,0 days 00:00:30.505000,0 days 00:17:28.517000,0 days 00:17:52.564000,0 days 00:18:23.069000,253.0,277.0,286.0,321.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:17:07.002000,,1,,False,,False,True
0 days 00:20:39.897000,VER,1,0 days 00:02:16.828000,3.0,1.0,,,0 days 00:00:38.299000,0 days 00:00:51.247000,0 days 00:00:47.282000,0 days 00:19:01.368000,0 days 00:19:52.615000,0 days 00:20:39.897000,103.0,154.0,288.0,242.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:18:23.069000,,1,,False,,False,True
0 days 00:21:54.375000,VER,1,0 days 00:01:14.478000,4.0,1.0,,,0 days 00:00:20.807000,0 days 00:00:23.611000,0 days 00:00:30.060000,0 days 00:21:00.704000,0 days 00:21:24.315000,0 days 00:21:54.375000,257.0,280.0,289.0,321.0,True,SOFT,4.0,True,Red Bull Racing,0 days 00:20:39.897000,,1,,False,,False,True
0 days 00:24:00.247000,VER,1,0 days 00:02:05.872000,5.0,1.0,,,0 days 00:00:37.407000,0 days 00:00:44.682000,0 days 00:00:43.783000,0 days 00:22:31.782000,0 days 00:23:16.464000,0 days 00:24:00.247000,110.0,213.0,290.0,181.0,False,SOFT,5.0,True,Red Bull Racing,0 days 00:21:54.375000,,1,,False,,False,True
0 days 00:25:14.552000,VER,1,0 days 00:01:14.305000,6.0,1.0,,,0 days 00:00:20.760000,0 days 00:00:23.708000,0 days 00:00:29.837000,0 days 00:24:21.007000,0 days 00:24:44.715000,0 days 00:25:14.552000,256.0,280.0,290.0,322.0,True,SOFT,6.0,True,Red Bull Racing,0 days 00:24:00.247000,,1,,False,,False,True
0 days 00:27:27.520000,VER,1,0 days 00:02:12.968000,7.0,1.0,,,0 days 00:00:35.992000,0 days 00:00:49.299000,0 days 00:00:47.677000,0 days 00:25:50.544000,0 days 00:26:39.843000,0 days 00:27:27.520000,103.0,127.0,289.0,225.0,False,SOFT,7.0,True,Red Bull Racing,0 days 00:25:14.552000,,1,,False,,False,True
0 days 00:38:27.476000,VER,1,,8.0,1.0,,0 days 00:28:44.878000,0 days 00:00:20.604000,0 days 00:00:23.624000,,0 days 00:27:48.284000,0 days 00:28:12.019000,,256.0,281.0,,,False,SOFT,8.0,True,Red Bull Racing,0 days 00:27:27.520000,,125,,False,,False,False
0 days 00:40:11.063000,VER,1,0 days 00:01:43.587000,9.0,2.0,0 days 00:38:31.095000,,0 days 00:00:32.465000,0 days 00:00:26.662000,0 days 00:00:44.460000,0 days 00:38:59.941000,0 days 00:39:26.603000,0 days 00:40:11.063000,252.0,275.0,290.0,148.0,False,SOFT,9.0,False,Red Bull Racing,0 days 00:38:31.095000,,12,,False,,False,False
0 days 00:41:39.991000,VER,1,0 days 00:01:28.928000,10.0,2.0,,,0 days 00:00:20.644000,0 days 00:00:23.483000,0 days 00:00:44.801000,0 days 00:40:31.707000,0 days 00:40:55.190000,0 days 00:41:39.991000,257.0,281.0,289.0,187.0,False,SOFT,10.0,False,Red Bull Racing,0 days 00:40:11.063000,,12,,False,,False,True
