Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:18:39.615000,VER,1,,1.0,1.0,0 days 00:16:37.779000,,,0 days 00:00:52.783000,0 days 00:00:26.484000,,0 days 00:18:13.326000,0 days 00:18:39.692000,165.0,192.0,335.0,308.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:16:37.779000,,1,,False,,False,False
0 days 00:20:25.736000,VER,1,0 days 00:01:46.121000,2.0,1.0,,,0 days 00:00:37.740000,0 days 00:00:43.198000,0 days 00:00:25.183000,0 days 00:19:17.355000,0 days 00:20:00.553000,0 days 00:20:25.736000,208.0,220.0,339.0,319.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:18:39.615000,,12,,False,,False,True
0 days 00:23:14.225000,VER,1,,3.0,1.0,,,0 days 00:01:08.551000,0 days 00:01:13.794000,0 days 00:00:26.201000,0 days 00:21:34.373000,0 days 00:22:48.024000,0 days 00:23:14.293000,113.0,190.0,339.0,310.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:20:25.736000,,12,,False,,False,False
0 days 00:24:58.595000,VER,1,0 days 00:01:44.370000,4.0,1.0,,,0 days 00:00:36.938000,0 days 00:00:42.278000,0 days 00:00:25.154000,0 days 00:23:51.163000,0 days 00:24:33.441000,0 days 00:24:58.595000,214.0,228.0,329.0,317.0,True,SOFT,4.0,True,Red Bull Racing,0 days 00:23:14.225000,,1,,False,,False,True
0 days 00:27:42.103000,VER,1,,5.0,1.0,,,0 days 00:01:08.201000,0 days 00:01:08.541000,0 days 00:00:26.642000,0 days 00:26:06.938000,0 days 00:27:15.556000,0 days 00:27:42.103000,115.0,200.0,338.0,307.0,False,SOFT,5.0,True,Red Bull Racing,0 days 00:24:58.595000,,12,,False,,False,False
0 days 00:55:23.649000,VER,1,,6.0,1.0,,0 days 00:30:16.878000,,,,,,,,,,,False,SOFT,6.0,True,Red Bull Racing,0 days 00:27:42.103000,,152,,False,,False,False
0 days 00:57:46.310000,VER,1,,7.0,2.0,0 days 00:55:23.649000,,,0 days 00:01:04.846000,0 days 00:00:26.073000,,0 days 00:57:20.382000,0 days 00:57:46.441000,183.0,211.0,336.0,303.0,False,SOFT,7.0,False,Red Bull Racing,0 days 00:55:23.649000,,12,,False,,False,False
0 days 00:59:30.100000,VER,1,0 days 00:01:43.790000,8.0,2.0,,,0 days 00:00:36.587000,0 days 00:00:42.166000,0 days 00:00:25.037000,0 days 00:58:22.897000,0 days 00:59:05.063000,0 days 00:59:30.100000,207.0,233.0,334.0,318.0,True,SOFT,8.0,False,Red Bull Racing,0 days 00:57:46.310000,,1,,False,,False,True
0 days 01:01:48.365000,VER,1,0 days 00:02:18.265000,9.0,2.0,,0 days 01:01:47.099000,0 days 00:00:54.825000,0 days 00:00:50.277000,0 days 00:00:33.163000,0 days 01:00:24.925000,0 days 01:01:15.202000,0 days 01:01:48.365000,123.0,209.0,,297.0,False,SOFT,9.0,False,Red Bull Racing,0 days 00:59:30.100000,,1,,False,,False,False
0 days 01:09:40.047000,VER,1,,10.0,3.0,0 days 01:07:27.927000,,,0 days 00:01:04.440000,0 days 00:00:26.043000,,0 days 01:09:14.177000,0 days 01:09:40.085000,188.0,207.0,338.0,304.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:01:48.365000,,12,,False,,False,False
