Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:16:53.194000,VER,1,,1.0,1.0,0 days 00:14:58.209000,,,0 days 00:00:49.665000,0 days 00:00:30.108000,,0 days 00:16:23.292000,0 days 00:16:53.381000,278.0,204.0,279.0,235.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:14:58.209000,,1,,False,,False,False
0 days 00:18:34.927000,VER,1,0 days 00:01:41.733000,2.0,1.0,,,0 days 00:00:16.970000,0 days 00:00:54.714000,0 days 00:00:30.049000,0 days 00:17:10.164000,0 days 00:18:04.878000,0 days 00:18:34.927000,313.0,122.0,280.0,104.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:16:53.194000,,1,,False,,False,True
0 days 00:19:42.594000,VER,1,0 days 00:01:07.667000,3.0,1.0,,,0 days 00:00:16.985000,0 days 00:00:30.216000,0 days 00:00:20.466000,0 days 00:18:51.912000,0 days 00:19:22.128000,0 days 00:19:42.594000,314.0,239.0,281.0,309.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 00:18:34.927000,,1,,False,,False,True
0 days 00:21:32.792000,VER,1,0 days 00:01:50.198000,4.0,1.0,,0 days 00:21:29.462000,0 days 00:00:29.111000,0 days 00:00:49.464000,0 days 00:00:31.623000,0 days 00:20:11.705000,0 days 00:21:01.169000,0 days 00:21:32.792000,168.0,169.0,,175.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 00:19:42.594000,,1,,False,,False,False
0 days 00:23:27.888000,VER,1,0 days 00:01:55.096000,5.0,2.0,0 days 00:21:54.601000,,0 days 00:00:44.882000,0 days 00:00:46.724000,0 days 00:00:23.490000,0 days 00:22:17.674000,0 days 00:23:04.398000,0 days 00:23:27.888000,180.0,180.0,284.0,173.0,False,MEDIUM,5.0,False,Red Bull Racing,0 days 00:21:32.792000,,1,,False,,False,False
0 days 00:25:03.581000,VER,1,0 days 00:01:35.693000,6.0,2.0,,,0 days 00:00:26.414000,0 days 00:00:46.374000,0 days 00:00:22.905000,0 days 00:23:54.302000,0 days 00:24:40.676000,0 days 00:25:03.581000,149.0,217.0,283.0,170.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 00:23:27.888000,,1,,False,,False,True
0 days 00:26:10.304000,VER,1,0 days 00:01:06.723000,7.0,2.0,,,0 days 00:00:16.798000,0 days 00:00:29.845000,0 days 00:00:20.080000,0 days 00:25:20.379000,0 days 00:25:50.224000,0 days 00:26:10.304000,315.0,239.0,283.0,311.0,True,MEDIUM,7.0,False,Red Bull Racing,0 days 00:25:03.581000,,1,,False,,False,True
0 days 00:28:04.747000,VER,1,0 days 00:01:54.443000,8.0,2.0,,0 days 00:28:01.317000,0 days 00:00:35.014000,0 days 00:00:47.908000,0 days 00:00:31.521000,0 days 00:26:45.318000,0 days 00:27:33.226000,0 days 00:28:04.747000,128.0,180.0,,164.0,False,MEDIUM,8.0,False,Red Bull Racing,0 days 00:26:10.304000,,1,,False,,False,False
0 days 00:30:01.656000,VER,1,0 days 00:01:56.909000,9.0,3.0,0 days 00:28:25.332000,,0 days 00:00:42.955000,0 days 00:00:49.291000,0 days 00:00:24.663000,0 days 00:28:47.702000,0 days 00:29:36.993000,0 days 00:30:01.656000,149.0,86.0,283.0,164.0,False,MEDIUM,9.0,False,Red Bull Racing,0 days 00:28:04.747000,,1,,False,,False,False
0 days 00:31:08.145000,VER,1,0 days 00:01:06.489000,10.0,3.0,,,0 days 00:00:16.803000,0 days 00:00:29.616000,0 days 00:00:20.070000,0 days 00:30:18.459000,0 days 00:30:48.075000,0 days 00:31:08.145000,316.0,240.0,282.0,311.0,True,MEDIUM,10.0,False,Red Bull Racing,0 days 00:30:01.656000,,1,,False,,False,True
