Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:32:13.729000,VER,1,,1.0,1.0,0 days 00:30:16.555000,,,0 days 00:00:53.171000,0 days 00:00:25.535000,,0 days 00:31:48.315000,0 days 00:32:13.736000,148.0,200.0,283.0,183.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:30:16.555000,,1,,False,,False,False
0 days 00:34:03.975000,VER,1,0 days 00:01:50.246000,2.0,1.0,,0 days 00:34:02.151000,0 days 00:00:29.692000,0 days 00:00:48.670000,0 days 00:00:31.884000,0 days 00:32:43.421000,0 days 00:33:32.091000,0 days 00:34:03.975000,237.0,186.0,,315.0,False,SOFT,2.0,True,Red Bull Racing,0 days 00:32:13.729000,,1,,False,,False,False
0 days 00:44:43.472000,VER,1,,3.0,2.0,0 days 00:42:24.641000,,,0 days 00:00:59.694000,0 days 00:00:38.315000,,0 days 00:44:05.221000,0 days 00:44:43.472000,148.0,155.0,185.0,164.0,False,SOFT,3.0,False,Red Bull Racing,0 days 00:34:03.975000,,126,,False,,False,False
0 days 00:47:17.508000,VER,1,,4.0,2.0,,,0 days 00:00:48.925000,0 days 00:01:17.460000,0 days 00:00:27.816000,0 days 00:45:32.475000,0 days 00:46:49.774000,0 days 00:47:17.508000,118.0,183.0,284.0,180.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:44:43.472000,,671,,False,,False,False
0 days 00:48:51.066000,VER,1,0 days 00:01:33.558000,5.0,2.0,,,0 days 00:00:29.879000,0 days 00:00:40.250000,0 days 00:00:23.429000,0 days 00:47:47.387000,0 days 00:48:27.637000,0 days 00:48:51.066000,234.0,270.0,283.0,313.0,True,SOFT,5.0,False,Red Bull Racing,0 days 00:47:17.508000,,1,,False,,False,True
0 days 00:50:38.266000,VER,1,0 days 00:01:47.200000,6.0,2.0,,0 days 00:50:36.592000,0 days 00:00:33.799000,0 days 00:00:45.052000,0 days 00:00:28.349000,0 days 00:49:24.865000,0 days 00:50:09.917000,0 days 00:50:38.266000,125.0,252.0,,259.0,False,SOFT,6.0,False,Red Bull Racing,0 days 00:48:51.066000,,1,,False,,False,False
0 days 01:00:51.867000,VER,1,,7.0,3.0,0 days 00:58:51.348000,,,0 days 00:00:53.063000,0 days 00:00:26.145000,,0 days 01:00:25.915000,0 days 01:00:51.946000,161.0,163.0,285.0,135.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:50:38.266000,,12,,False,,False,False
0 days 01:02:24.894000,VER,1,0 days 00:01:33.027000,8.0,3.0,,,0 days 00:00:29.558000,0 days 00:00:40.128000,0 days 00:00:23.341000,0 days 01:01:21.425000,0 days 01:02:01.553000,0 days 01:02:24.894000,237.0,269.0,285.0,314.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:00:51.867000,,1,,False,,False,True
0 days 01:04:52.939000,VER,1,0 days 00:02:28.045000,9.0,3.0,,0 days 01:04:51.625000,0 days 00:00:45.114000,0 days 00:01:09.682000,0 days 00:00:33.249000,0 days 01:03:10.008000,0 days 01:04:19.690000,0 days 01:04:52.939000,126.0,156.0,,186.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:02:24.894000,,1,,False,,False,False
0 days 01:12:57.344000,VER,1,,10.0,4.0,0 days 01:10:38.225000,,,0 days 00:01:02.327000,0 days 00:00:32.245000,,0 days 01:12:25.260000,0 days 01:12:57.426000,149.0,190.0,284.0,132.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:04:52.939000,,1,,False,,False,False
0 days 01:14:54.548000,VER,1,0 days 00:01:57.204000,11.0,4.0,,,0 days 00:00:29.647000,0 days 00:00:57.446000,0 days 00:00:30.111000,0 days 01:13:26.991000,0 days 01:14:24.437000,0 days 01:14:54.548000,236.0,170.0,214.0,315.0,False,SOFT,5.0,False,Red Bull Racing,0 days 01:12:57.344000,,1,,False,,False,True
0 days 01:17:02.597000,VER,1,0 days 00:02:08.049000,12.0,4.0,,,0 days 00:00:41.142000,0 days 00:00:49.935000,0 days 00:00:36.972000,0 days 01:15:35.690000,0 days 01:16:25.625000,0 days 01:17:02.597000,173.0,198.0,69.0,180.0,False,SOFT,6.0,False,Red Bull Racing,0 days 01:14:54.548000,,1,,False,,False,True
0 days 01:19:16.145000,VER,1,0 days 00:02:13.548000,13.0,4.0,,0 days 01:19:14.296000,0 days 00:01:02.602000,0 days 00:00:43.017000,0 days 00:00:27.929000,0 days 01:18:05.199000,0 days 01:18:48.216000,0 days 01:19:16.145000,236.0,236.0,,253.0,False,SOFT,7.0,False,Red Bull Racing,0 days 01:17:02.597000,,1,,False,,False,False
0 days 00:31:32.642000,NOR,4,,1.0,1.0,0 days 00:29:12.195000,,,0 days 00:00:58.527000,0 days 00:00:32.434000,,0 days 00:31:00.520000,0 days 00:31:32.762000,144.0,178.0,279.0,206.0,False,SOFT,1.0,True,McLaren,0 days 00:29:12.195000,,1,,False,,False,False
0 days 00:33:06.438000,NOR,4,0 days 00:01:33.796000,2.0,1.0,,,0 days 00:00:29.962000,0 days 00:00:40.554000,0 days 00:00:23.280000,0 days 00:32:02.604000,0 days 00:32:43.158000,0 days 00:33:06.438000,238.0,268.0,283.0,309.0,True,SOFT,2.0,True,McLaren,0 days 00:31:32.642000,,1,,False,,False,True
0 days 00:35:36.674000,NOR,4,,3.0,1.0,,0 days 00:35:34.809000,0 days 00:00:47.454000,0 days 00:01:05.029000,0 days 00:00:37.552000,0 days 00:33:54.139000,0 days 00:34:59.184000,0 days 00:35:36.674000,134.0,143.0,,148.0,False,SOFT,3.0,True,McLaren,0 days 00:33:06.438000,,1,,False,,False,False
0 days 00:38:31.405000,NOR,4,,4.0,2.0,0 days 00:36:04.885000,,0 days 00:01:12.297000,0 days 00:01:09.295000,0 days 00:00:33.269000,0 days 00:36:49.076000,0 days 00:37:58.357000,0 days 00:38:31.565000,167.0,133.0,281.0,117.0,False,SOFT,4.0,False,McLaren,0 days 00:35:36.674000,,1,,False,,False,False
0 days 00:40:05.326000,NOR,4,0 days 00:01:33.921000,5.0,2.0,,,0 days 00:00:30.017000,0 days 00:00:40.460000,0 days 00:00:23.444000,0 days 00:39:01.422000,0 days 00:39:41.882000,0 days 00:40:05.326000,238.0,269.0,282.0,310.0,False,SOFT,5.0,False,McLaren,0 days 00:38:31.405000,,1,,False,,False,True
0 days 00:41:47.277000,NOR,4,0 days 00:01:41.951000,6.0,2.0,,,0 days 00:00:36.680000,0 days 00:00:41.649000,0 days 00:00:23.622000,0 days 00:40:42.006000,0 days 00:41:23.655000,0 days 00:41:47.277000,222.0,243.0,282.0,178.0,False,SOFT,6.0,False,McLaren,0 days 00:40:05.326000,,1,,False,,False,True
0 days 00:43:23.310000,NOR,4,0 days 00:01:36.033000,7.0,2.0,,,0 days 00:00:30.589000,0 days 00:00:41.787000,0 days 00:00:23.657000,0 days 00:42:17.866000,0 days 00:42:59.653000,0 days 00:43:23.310000,237.0,242.0,279.0,299.0,False,SOFT,7.0,False,McLaren,0 days 00:41:47.277000,,1,,False,,False,True
0 days 00:45:38.127000,NOR,4,0 days 00:02:14.817000,8.0,2.0,,,0 days 00:00:30.855000,0 days 00:01:06.283000,0 days 00:00:37.679000,0 days 00:43:54.165000,0 days 00:45:00.448000,0 days 00:45:38.127000,238.0,129.0,144.0,296.0,False,SOFT,8.0,False,McLaren,0 days 00:43:23.310000,,126,,False,,False,False
0 days 00:47:31.696000,NOR,4,0 days 00:01:53.569000,9.0,2.0,,,0 days 00:00:45.829000,0 days 00:00:43.316000,0 days 00:00:24.424000,0 days 00:46:23.956000,0 days 00:47:07.272000,0 days 00:47:31.696000,202.0,267.0,240.0,172.0,False,SOFT,9.0,False,McLaren,0 days 00:45:38.127000,,671,,False,,False,False
0 days 00:49:20.165000,NOR,4,0 days 00:01:48.469000,10.0,2.0,,0 days 00:49:18.449000,0 days 00:00:33.531000,0 days 00:00:44.354000,0 days 00:00:30.584000,0 days 00:48:05.227000,0 days 00:48:49.581000,0 days 00:49:20.165000,216.0,197.0,,239.0,False,SOFT,10.0,False,McLaren,0 days 00:47:31.696000,,1,,False,,False,False
0 days 01:00:59.299000,NOR,4,,11.0,3.0,0 days 00:58:41.514000,,,0 days 00:01:02.038000,0 days 00:00:31.781000,,0 days 01:00:27.557000,0 days 01:00:59.299000,150.0,175.0,287.0,125.0,False,SOFT,1.0,True,McLaren,0 days 00:49:20.165000,,12,,False,,False,False
0 days 01:03:00.889000,NOR,4,0 days 00:02:01.590000,12.0,3.0,,0 days 01:02:58.633000,0 days 00:00:29.951000,0 days 00:00:46.918000,0 days 00:00:44.721000,0 days 01:01:29.250000,0 days 01:02:16.168000,0 days 01:03:00.889000,234.0,144.0,,315.0,False,SOFT,2.0,True,McLaren,0 days 01:00:59.299000,,1,,False,,False,False
0 days 01:05:42.605000,NOR,4,,13.0,4.0,0 days 01:03:27.219000,,0 days 00:01:09.600000,0 days 00:01:03.675000,0 days 00:00:28.503000,0 days 01:04:10.624000,0 days 01:05:14.171000,0 days 01:05:42.682000,137.0,154.0,286.0,104.0,False,SOFT,3.0,False,McLaren,0 days 01:03:00.889000,,1,,False,,False,False
0 days 01:07:14.919000,NOR,4,0 days 00:01:32.314000,14.0,4.0,,,0 days 00:00:29.392000,0 days 00:00:39.780000,0 days 00:00:23.142000,0 days 01:06:11.997000,0 days 01:06:51.777000,0 days 01:07:14.919000,242.0,273.0,280.0,313.0,True,SOFT,4.0,False,McLaren,0 days 01:05:42.605000,,1,,False,,False,True
0 days 01:09:19.082000,NOR,4,0 days 00:02:04.163000,15.0,4.0,,0 days 01:09:17.237000,0 days 00:00:37.849000,0 days 00:00:53.326000,0 days 00:00:32.988000,0 days 01:07:52.768000,0 days 01:08:46.094000,0 days 01:09:19.082000,155.0,158.0,,239.0,False,SOFT,5.0,False,McLaren,0 days 01:07:14.919000,,1,,False,,False,False
0 days 01:14:54.960000,NOR,4,,16.0,5.0,0 days 01:12:52.817000,,,0 days 00:00:53.220000,0 days 00:00:28.527000,,0 days 01:14:26.607000,0 days 01:14:55.040000,76.0,175.0,221.0,135.0,False,SOFT,6.0,False,McLaren,0 days 01:09:19.082000,,1,,False,,False,False
0 days 01:16:58.878000,NOR,4,0 days 00:02:03.918000,17.0,5.0,,,0 days 00:00:38.204000,0 days 00:00:51.460000,0 days 00:00:34.254000,0 days 01:15:33.164000,0 days 01:16:24.624000,0 days 01:16:58.878000,181.0,198.0,99.0,200.0,False,SOFT,7.0,False,McLaren,0 days 01:14:54.960000,,1,,False,,False,True
0 days 01:19:25.794000,NOR,4,0 days 00:02:26.916000,18.0,5.0,,0 days 01:19:23.998000,0 days 00:01:04.126000,0 days 00:00:50.230000,0 days 00:00:32.560000,0 days 01:18:03.004000,0 days 01:18:53.234000,0 days 01:19:25.794000,177.0,182.0,,235.0,False,SOFT,8.0,False,McLaren,0 days 01:16:58.878000,,1,,False,,False,False
0 days 00:29:09.464000,BOR,5,,1.0,1.0,0 days 00:27:02.236000,,,0 days 00:00:55.951000,0 days 00:00:27.455000,,0 days 00:28:42.271000,0 days 00:29:09.615000,203.0,146.0,285.0,91.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:27:02.236000,,1,,False,,False,False
0 days 00:30:48.042000,BOR,5,0 days 00:01:38.578000,2.0,1.0,,,0 days 00:00:29.772000,0 days 00:00:44.885000,0 days 00:00:23.921000,0 days 00:29:39.236000,0 days 00:30:24.121000,0 days 00:30:48.042000,239.0,238.0,285.0,319.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:29:09.464000,,1,,False,,False,True
0 days 00:33:04.959000,BOR,5,0 days 00:02:16.917000,3.0,1.0,,0 days 00:33:03.203000,0 days 00:00:42.887000,0 days 00:00:57.629000,0 days 00:00:36.401000,0 days 00:31:30.929000,0 days 00:32:28.558000,0 days 00:33:04.959000,152.0,167.0,,158.0,False,SOFT,3.0,True,Kick Sauber,0 days 00:30:48.042000,,1,,False,,False,False
