Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:22:14.859000,VER,1,,1.0,1.0,0 days 00:20:41.938000,,,0 days 00:00:28.381000,0 days 00:00:35.452000,,0 days 00:21:39.668000,0 days 00:22:14.940000,272.0,261.0,313.0,,False,HARD,1.0,True,Red Bull Racing,0 days 00:20:41.938000,,1,,False,,False,False
0 days 00:23:26.431000,VER,1,0 days 00:01:11.572000,2.0,1.0,,,0 days 00:00:24.693000,0 days 00:00:25.095000,0 days 00:00:21.784000,0 days 00:22:39.552000,0 days 00:23:04.647000,0 days 00:23:26.431000,281.0,278.0,317.0,322.0,True,HARD,2.0,True,Red Bull Racing,0 days 00:22:14.859000,,1,,False,,False,True
0 days 00:25:28.373000,VER,1,0 days 00:02:01.942000,3.0,1.0,,,0 days 00:00:44.005000,0 days 00:00:37.914000,0 days 00:00:40.023000,0 days 00:24:10.436000,0 days 00:24:48.350000,0 days 00:25:28.373000,151.0,186.0,314.0,225.0,False,HARD,3.0,True,Red Bull Racing,0 days 00:23:26.431000,,1,,False,,False,True
0 days 00:37:25.810000,VER,1,,4.0,1.0,,0 days 00:27:17.678000,,,,,,,,,,325.0,False,HARD,4.0,True,Red Bull Racing,0 days 00:25:28.373000,,125,,False,,False,False
0 days 00:38:48.713000,VER,1,,5.0,2.0,0 days 00:37:25.810000,,,0 days 00:00:29.590000,0 days 00:00:23.668000,,0 days 00:38:25.202000,0 days 00:38:48.774000,263.0,258.0,313.0,,False,HARD,5.0,False,Red Bull Racing,0 days 00:37:25.810000,,1,,False,,False,False
0 days 00:40:00.589000,VER,1,0 days 00:01:11.876000,6.0,2.0,,,0 days 00:00:24.768000,0 days 00:00:25.189000,0 days 00:00:21.919000,0 days 00:39:13.481000,0 days 00:39:38.670000,0 days 00:40:00.589000,282.0,280.0,318.0,322.0,False,HARD,6.0,False,Red Bull Racing,0 days 00:38:48.713000,,126,,False,,False,False
0 days 00:41:55.811000,VER,1,0 days 00:01:55.222000,7.0,2.0,,0 days 00:41:54.564000,0 days 00:00:38.568000,0 days 00:00:41.062000,0 days 00:00:35.592000,0 days 00:40:39.157000,0 days 00:41:20.219000,0 days 00:41:55.811000,187.0,164.0,,147.0,False,HARD,7.0,False,Red Bull Racing,0 days 00:40:00.589000,,6,,False,,False,False
0 days 00:51:44.267000,VER,1,,8.0,3.0,0 days 00:50:09.729000,,,0 days 00:00:33.759000,0 days 00:00:26.704000,,0 days 00:51:17.839000,0 days 00:51:44.421000,197.0,258.0,319.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:41:55.811000,,6712,,False,,False,False
0 days 00:52:54.745000,VER,1,0 days 00:01:10.478000,9.0,3.0,,,0 days 00:00:24.307000,0 days 00:00:24.794000,0 days 00:00:21.377000,0 days 00:52:08.574000,0 days 00:52:33.368000,0 days 00:52:54.745000,287.0,281.0,322.0,330.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:51:44.267000,,1,,False,,False,True
0 days 01:00:13.783000,VER,1,,10.0,3.0,,0 days 00:54:40.957000,,,,,,,,,,263.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:52:54.745000,,125,,False,,False,False
