Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:39:55.662000,VER,1,,1.0,1.0,0 days 00:28:23.669000,0 days 00:31:04.106000,,,,,,,,,,,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:28:23.669000,,125,,False,,False,False
0 days 00:41:45.636000,VER,1,,2.0,2.0,0 days 00:39:55.662000,,,0 days 00:00:46.912000,0 days 00:00:28.131000,,0 days 00:41:17.680000,0 days 00:41:45.810000,289.0,247.0,261.0,,False,MEDIUM,2.0,False,Red Bull Racing,0 days 00:39:55.662000,,1,,False,,False,False
0 days 00:43:17.162000,VER,1,0 days 00:01:31.526000,3.0,2.0,,,0 days 00:00:27.259000,0 days 00:00:38.484000,0 days 00:00:25.783000,0 days 00:42:12.895000,0 days 00:42:51.379000,0 days 00:43:17.162000,309.0,276.0,259.0,302.0,True,MEDIUM,3.0,False,Red Bull Racing,0 days 00:41:45.636000,,12,,False,,False,True
0 days 00:45:49.262000,VER,1,,4.0,2.0,,,0 days 00:00:48.322000,0 days 00:01:02.777000,0 days 00:00:40.969000,0 days 00:44:05.725000,0 days 00:45:08.489000,0 days 00:45:49.328000,178.0,179.0,142.0,139.0,False,MEDIUM,4.0,False,Red Bull Racing,0 days 00:43:17.162000,,1,,False,,False,False
0 days 00:47:59.910000,VER,1,0 days 00:02:10.648000,5.0,2.0,,,0 days 00:00:44.615000,0 days 00:00:57.234000,0 days 00:00:28.799000,0 days 00:46:33.877000,0 days 00:47:31.111000,0 days 00:47:59.910000,145.0,259.0,260.0,177.0,False,MEDIUM,5.0,False,Red Bull Racing,0 days 00:45:49.262000,,1,,False,,False,True
0 days 00:50:07.388000,VER,1,0 days 00:02:07.478000,6.0,2.0,,,0 days 00:00:27.032000,0 days 00:00:49.492000,0 days 00:00:50.954000,0 days 00:48:26.942000,0 days 00:49:16.434000,0 days 00:50:07.388000,309.0,135.0,182.0,302.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 00:47:59.910000,,1,,False,,False,True
0 days 00:52:12.720000,VER,1,0 days 00:02:05.332000,7.0,2.0,,,0 days 00:00:40.413000,0 days 00:00:54.185000,0 days 00:00:30.734000,0 days 00:50:47.801000,0 days 00:51:41.986000,0 days 00:52:12.720000,219.0,212.0,260.0,207.0,False,MEDIUM,7.0,False,Red Bull Racing,0 days 00:50:07.388000,,1,,False,,False,True
0 days 00:53:44.078000,VER,1,0 days 00:01:31.358000,8.0,2.0,,,0 days 00:00:27.137000,0 days 00:00:38.281000,0 days 00:00:25.940000,0 days 00:52:39.857000,0 days 00:53:18.138000,0 days 00:53:44.078000,308.0,276.0,260.0,301.0,True,MEDIUM,8.0,False,Red Bull Racing,0 days 00:52:12.720000,,12,,False,,False,True
0 days 00:55:56.845000,VER,1,0 days 00:02:12.767000,9.0,2.0,,0 days 00:55:51.089000,0 days 00:00:42.039000,0 days 00:00:56.257000,0 days 00:00:34.471000,0 days 00:54:26.117000,0 days 00:55:22.374000,0 days 00:55:56.845000,152.0,233.0,,201.0,False,MEDIUM,9.0,False,Red Bull Racing,0 days 00:53:44.078000,,21,,False,,False,False
0 days 01:01:44.442000,VER,1,,10.0,3.0,0 days 00:59:42.355000,,,0 days 00:00:52.787000,0 days 00:00:34.414000,,0 days 01:01:10.245000,0 days 01:01:44.442000,296.0,215.0,262.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:55:56.845000,,12,,False,,False,False
