Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:32:18.296000,VER,1,,1.0,1.0,0 days 00:30:38.217000,,,0 days 00:00:32.592000,0 days 00:00:32.931000,,0 days 00:31:45.575000,0 days 00:32:18.438000,237.0,315.0,312.0,218.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:30:38.217000,,1,,False,,False,False
0 days 00:33:38.336000,VER,1,0 days 00:01:20.040000,2.0,1.0,,,0 days 00:00:26.857000,0 days 00:00:26.778000,0 days 00:00:26.405000,0 days 00:32:45.153000,0 days 00:33:11.931000,0 days 00:33:38.336000,320.0,338.0,311.0,343.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:32:18.296000,,1,,False,,False,True
0 days 00:36:34.823000,VER,1,,3.0,1.0,,0 days 00:36:34.925000,0 days 00:00:58.862000,0 days 00:00:59.288000,0 days 00:00:58.305000,0 days 00:34:37.405000,0 days 00:35:36.658000,0 days 00:36:34.925000,123.0,145.0,,105.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:33:38.336000,,1,,False,,False,False
0 days 00:38:41.225000,VER,1,0 days 00:02:06.402000,4.0,2.0,0 days 00:36:49.893000,,0 days 00:00:53.706000,0 days 00:00:35.328000,0 days 00:00:37.368000,0 days 00:37:28.529000,0 days 00:38:03.857000,0 days 00:38:41.225000,223.0,312.0,311.0,160.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:36:34.823000,,1,,False,,False,False
0 days 00:40:00.913000,VER,1,0 days 00:01:19.688000,5.0,2.0,,,0 days 00:00:26.710000,0 days 00:00:26.549000,0 days 00:00:26.429000,0 days 00:39:07.935000,0 days 00:39:34.484000,0 days 00:40:00.913000,323.0,338.0,316.0,343.0,True,SOFT,5.0,False,Red Bull Racing,0 days 00:38:41.225000,,1,,False,,False,True
0 days 00:41:32.273000,VER,1,0 days 00:01:31.360000,6.0,2.0,,,0 days 00:00:33.886000,0 days 00:00:30.211000,0 days 00:00:27.263000,0 days 00:40:34.799000,0 days 00:41:05.010000,0 days 00:41:32.273000,252.0,327.0,312.0,354.0,False,SOFT,6.0,False,Red Bull Racing,0 days 00:40:00.913000,,1,,False,,False,True
0 days 00:42:54.245000,VER,1,0 days 00:01:21.972000,7.0,2.0,,,0 days 00:00:27.362000,0 days 00:00:27.672000,0 days 00:00:26.938000,0 days 00:41:59.635000,0 days 00:42:27.307000,0 days 00:42:54.245000,312.0,316.0,314.0,313.0,False,SOFT,7.0,False,Red Bull Racing,0 days 00:41:32.273000,,1,,False,,False,True
0 days 00:44:15.578000,VER,1,0 days 00:01:21.333000,8.0,2.0,,,0 days 00:00:27.146000,0 days 00:00:27.370000,0 days 00:00:26.817000,0 days 00:43:21.391000,0 days 00:43:48.761000,0 days 00:44:15.578000,314.0,316.0,316.0,320.0,False,SOFT,8.0,False,Red Bull Racing,0 days 00:42:54.245000,,1,,False,,False,True
0 days 00:45:43.893000,VER,1,0 days 00:01:28.315000,9.0,2.0,,0 days 00:45:43.916000,0 days 00:00:28.123000,0 days 00:00:27.866000,0 days 00:00:32.326000,0 days 00:44:43.701000,0 days 00:45:11.567000,0 days 00:45:43.893000,310.0,313.0,,259.0,False,SOFT,9.0,False,Red Bull Racing,0 days 00:44:15.578000,,1,,False,,False,False
0 days 00:58:17.203000,VER,1,,10.0,3.0,0 days 00:56:09.147000,,,0 days 00:00:49.955000,0 days 00:00:33.938000,,0 days 00:57:43.479000,0 days 00:58:17.227000,166.0,192.0,316.0,135.0,False,SOFT,10.0,False,Red Bull Racing,0 days 00:45:43.893000,,1,,False,,False,False
0 days 00:59:42.443000,VER,1,0 days 00:01:25.240000,11.0,3.0,,0 days 00:59:42.443000,0 days 00:00:26.620000,0 days 00:00:26.769000,0 days 00:00:31.851000,0 days 00:58:43.823000,0 days 00:59:10.592000,0 days 00:59:42.443000,324.0,337.0,,343.0,False,SOFT,11.0,False,Red Bull Racing,0 days 00:58:17.203000,,1,,False,,False,False
0 days 01:03:48,VER,1,,12.0,4.0,0 days 01:02:12.062000,,,0 days 00:00:31.265000,0 days 00:00:28.712000,,0 days 01:03:19.449000,0 days 01:03:48.090000,257.0,313.0,317.0,147.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:59:42.443000,,1,,False,,False,False
