Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:19:25.485000,VER,1,,1.0,1.0,0 days 00:17:45.947000,,,0 days 00:00:32.371000,0 days 00:00:34.107000,,0 days 00:18:51.466000,0 days 00:19:25.499000,279.0,329.0,308.0,234.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:17:45.947000,,1,,False,,False,False
0 days 00:20:46.762000,VER,1,0 days 00:01:21.277000,2.0,1.0,,,0 days 00:00:27.117000,0 days 00:00:27.227000,0 days 00:00:26.933000,0 days 00:19:52.602000,0 days 00:20:19.829000,0 days 00:20:46.762000,314.0,333.0,306.0,332.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:19:25.485000,,1,,False,,False,True
0 days 00:23:12.681000,VER,1,0 days 00:02:25.919000,3.0,1.0,,,0 days 00:00:53.701000,0 days 00:00:55.044000,0 days 00:00:37.174000,0 days 00:21:40.463000,0 days 00:22:35.507000,0 days 00:23:12.681000,95.0,178.0,311.0,129.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:20:46.762000,,1,,False,,False,True
0 days 00:31:04.105000,VER,1,,4.0,1.0,,0 days 00:25:04.303000,0 days 00:00:26.916000,0 days 00:00:38.902000,,0 days 00:23:39.818000,0 days 00:24:18.673000,,315.0,192.0,,342.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 00:23:12.681000,,125,,False,,False,False
0 days 00:32:41.412000,VER,1,,5.0,2.0,0 days 00:31:04.105000,,,0 days 00:00:31.376000,0 days 00:00:28.434000,,0 days 00:32:13.191000,0 days 00:32:41.412000,295.0,324.0,308.0,213.0,False,MEDIUM,5.0,False,Red Bull Racing,0 days 00:31:04.105000,,1,,False,,False,False
0 days 00:34:02.122000,VER,1,0 days 00:01:20.710000,6.0,2.0,,,0 days 00:00:26.953000,0 days 00:00:26.989000,0 days 00:00:26.768000,0 days 00:33:08.365000,0 days 00:33:35.354000,0 days 00:34:02.122000,320.0,336.0,308.0,340.0,True,MEDIUM,6.0,False,Red Bull Racing,0 days 00:32:41.412000,,1,,False,,False,True
0 days 00:36:36.736000,VER,1,,7.0,2.0,,0 days 00:36:32.776000,0 days 00:00:51.017000,0 days 00:00:55.611000,0 days 00:00:47.989000,0 days 00:34:53.390000,0 days 00:35:48.952000,0 days 00:36:36.765000,136.0,211.0,,154.0,False,MEDIUM,7.0,False,Red Bull Racing,0 days 00:34:02.122000,,1,,False,,False,False
0 days 00:38:49.635000,VER,1,0 days 00:02:12.899000,8.0,3.0,0 days 00:36:51.681000,,0 days 00:00:56.250000,0 days 00:00:40.368000,0 days 00:00:36.281000,0 days 00:37:32.986000,0 days 00:38:13.354000,0 days 00:38:49.635000,192.0,320.0,306.0,161.0,False,MEDIUM,8.0,False,Red Bull Racing,0 days 00:36:36.736000,,1,,False,,False,False
0 days 00:40:19.816000,VER,1,0 days 00:01:30.181000,9.0,3.0,,0 days 00:40:15.997000,0 days 00:00:27.047000,0 days 00:00:28.827000,0 days 00:00:34.307000,0 days 00:39:16.682000,0 days 00:39:45.509000,0 days 00:40:19.816000,318.0,294.0,,335.0,False,MEDIUM,9.0,False,Red Bull Racing,0 days 00:38:49.635000,,1,,False,,False,False
0 days 00:46:36.692000,VER,1,,10.0,4.0,0 days 00:44:53.078000,,,0 days 00:00:37.227000,0 days 00:00:32.812000,,0 days 00:46:04.095000,0 days 00:46:36.777000,250.0,326.0,312.0,242.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:40:19.816000,,1,,False,,False,False
0 days 00:48:35.451000,VER,1,0 days 00:01:58.759000,11.0,4.0,,,0 days 00:00:26.713000,0 days 00:00:36.489000,0 days 00:00:55.557000,0 days 00:47:03.405000,0 days 00:47:39.894000,0 days 00:48:35.451000,322.0,142.0,166.0,340.0,False,SOFT,2.0,True,Red Bull Racing,0 days 00:46:36.692000,,1,,False,,False,True
0 days 00:50:55.201000,VER,1,0 days 00:02:19.750000,12.0,4.0,,,0 days 00:00:51.897000,0 days 00:00:50.439000,0 days 00:00:37.414000,0 days 00:49:27.348000,0 days 00:50:17.787000,0 days 00:50:55.201000,156.0,202.0,311.0,150.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:48:35.451000,,1,,False,,False,True
0 days 00:52:15.278000,VER,1,0 days 00:01:20.077000,13.0,4.0,,,0 days 00:00:26.753000,0 days 00:00:26.776000,0 days 00:00:26.548000,0 days 00:51:21.954000,0 days 00:51:48.730000,0 days 00:52:15.278000,322.0,337.0,304.0,340.0,True,SOFT,4.0,True,Red Bull Racing,0 days 00:50:55.201000,,1,,False,,False,True
0 days 00:53:55.414000,VER,1,0 days 00:01:40.136000,14.0,4.0,,0 days 00:53:51.558000,0 days 00:00:35.515000,0 days 00:00:30.476000,0 days 00:00:34.145000,0 days 00:52:50.793000,0 days 00:53:21.269000,0 days 00:53:55.414000,281.0,296.0,,259.0,False,SOFT,5.0,True,Red Bull Racing,0 days 00:52:15.278000,,1,,False,,False,False
0 days 01:01:50.187000,VER,1,,15.0,5.0,0 days 01:00:11.203000,,,0 days 00:00:28.804000,0 days 00:00:29.278000,,0 days 01:01:21.080000,0 days 01:01:50.283000,305.0,313.0,304.0,260.0,False,MEDIUM,10.0,False,Red Bull Racing,0 days 00:53:55.414000,,1,,False,,False,False
0 days 01:03:14.425000,VER,1,0 days 00:01:24.238000,16.0,5.0,,,0 days 00:00:27.982000,0 days 00:00:28.417000,0 days 00:00:27.839000,0 days 01:02:18.169000,0 days 01:02:46.586000,0 days 01:03:14.425000,307.0,318.0,307.0,308.0,False,MEDIUM,11.0,False,Red Bull Racing,0 days 01:01:50.187000,,1,,False,,False,True
