Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:48:00.406000,NOR,4,0 days 00:01:19.888000,11.0,3.0,,,0 days 00:00:24.510000,0 days 00:00:26.569000,0 days 00:00:28.809000,0 days 00:47:05.028000,0 days 00:47:31.597000,0 days 00:48:00.406000,226.0,256.0,160.0,285.0,False,SOFT,2.0,True,McLaren,0 days 00:46:40.518000,,1,,False,,False,True
0 days 00:50:18.085000,NOR,4,0 days 00:02:17.679000,12.0,3.0,,,0 days 00:00:46.794000,0 days 00:00:50.678000,0 days 00:00:40.207000,0 days 00:48:47.200000,0 days 00:49:37.878000,0 days 00:50:18.085000,124.0,130.0,278.0,121.0,False,SOFT,3.0,True,McLaren,0 days 00:48:00.406000,,1,,False,,False,True
0 days 00:51:34.662000,NOR,4,0 days 00:01:16.577000,13.0,3.0,,,0 days 00:00:24.321000,0 days 00:00:26.532000,0 days 00:00:25.724000,0 days 00:50:42.406000,0 days 00:51:08.938000,0 days 00:51:34.662000,227.0,255.0,279.0,287.0,True,SOFT,4.0,True,McLaren,0 days 00:50:18.085000,,1,,False,,False,True
0 days 00:53:20.541000,NOR,4,0 days 00:01:45.879000,14.0,3.0,,0 days 00:53:15.883000,0 days 00:00:33.897000,0 days 00:00:34.291000,0 days 00:00:37.691000,0 days 00:52:08.559000,0 days 00:52:42.850000,0 days 00:53:20.541000,180.0,201.0,,196.0,False,SOFT,5.0,True,McLaren,0 days 00:51:34.662000,,1,,False,,False,False
0 days 01:00:39.039000,NOR,4,,15.0,4.0,0 days 00:58:45.097000,,,0 days 00:00:41.255000,0 days 00:00:37.228000,,0 days 01:00:02.008000,0 days 01:00:39.039000,153.0,174.0,277.0,268.0,False,SOFT,6.0,False,McLaren,0 days 00:53:20.541000,,1,,False,,False,False
0 days 01:01:55.981000,NOR,4,0 days 00:01:16.942000,16.0,4.0,,,0 days 00:00:24.500000,0 days 00:00:26.588000,0 days 00:00:25.854000,0 days 01:01:03.539000,0 days 01:01:30.127000,0 days 01:01:55.981000,226.0,255.0,277.0,283.0,False,SOFT,7.0,False,McLaren,0 days 01:00:39.039000,,1,,False,,False,True
0 days 01:03:19.149000,NOR,4,0 days 00:01:23.168000,17.0,4.0,,,0 days 00:00:27.726000,0 days 00:00:28.824000,0 days 00:00:26.618000,0 days 01:02:23.707000,0 days 01:02:52.531000,0 days 01:03:19.149000,200.0,253.0,277.0,287.0,False,SOFT,8.0,False,McLaren,0 days 01:01:55.981000,,1,,False,,False,True
0 days 01:04:38.594000,NOR,4,0 days 00:01:19.445000,18.0,4.0,,,0 days 00:00:25.433000,0 days 00:00:27.659000,0 days 00:00:26.353000,0 days 01:03:44.582000,0 days 01:04:12.241000,0 days 01:04:38.594000,217.0,254.0,280.0,283.0,False,SOFT,9.0,False,McLaren,0 days 01:03:19.149000,,1,,False,,False,True
0 days 01:05:57.342000,NOR,4,0 days 00:01:18.748000,19.0,4.0,,,0 days 00:00:25.116000,0 days 00:00:27.336000,0 days 00:00:26.296000,0 days 01:05:03.710000,0 days 01:05:31.046000,0 days 01:05:57.342000,223.0,255.0,279.0,282.0,False,SOFT,10.0,False,McLaren,0 days 01:04:38.594000,,1,,False,,False,True
0 days 01:07:16.386000,NOR,4,0 days 00:01:19.044000,20.0,4.0,,,0 days 00:00:25.068000,0 days 00:00:27.510000,0 days 00:00:26.466000,0 days 01:06:22.410000,0 days 01:06:49.920000,0 days 01:07:16.386000,,254.0,277.0,282.0,False,SOFT,11.0,False,McLaren,0 days 01:05:57.342000,,1,,False,,False,True
0 days 01:08:36.374000,NOR,4,0 days 00:01:19.988000,21.0,4.0,,,0 days 00:00:25.095000,0 days 00:00:27.471000,0 days 00:00:27.422000,0 days 01:07:41.481000,0 days 01:08:08.952000,0 days 01:08:36.374000,224.0,256.0,280.0,290.0,False,SOFT,12.0,False,McLaren,0 days 01:07:16.386000,,1,,False,,False,True
0 days 01:09:56.618000,NOR,4,0 days 00:01:20.244000,22.0,4.0,,,0 days 00:00:25.080000,0 days 00:00:28.084000,0 days 00:00:27.080000,0 days 01:09:01.454000,0 days 01:09:29.538000,0 days 01:09:56.618000,222.0,256.0,282.0,285.0,False,SOFT,13.0,False,McLaren,0 days 01:08:36.374000,,1,,False,,False,True
0 days 01:11:22.385000,NOR,4,,23.0,4.0,,0 days 01:11:22.385000,0 days 00:00:24.851000,0 days 00:00:27.515000,,0 days 01:10:21.515000,0 days 01:10:49.093000,,223.0,252.0,,279.0,False,SOFT,14.0,False,McLaren,0 days 01:09:56.618000,,125,,False,,False,False
0 days 00:15:49.320000,BOR,5,,1.0,1.0,0 days 00:14:03.354000,0 days 00:15:44.794000,,0 days 00:00:36.084000,0 days 00:00:37.787000,,0 days 00:15:11.726000,0 days 00:15:49.320000,167.0,227.0,,225.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 00:14:03.354000,,1,,False,,False,False
0 days 00:18:38.703000,BOR,5,,2.0,2.0,0 days 00:16:50.621000,,0 days 00:01:35.238000,0 days 00:00:41.076000,0 days 00:00:33.155000,0 days 00:17:24.765000,0 days 00:18:05.813000,0 days 00:18:38.906000,91.0,190.0,276.0,159.0,False,MEDIUM,2.0,False,Kick Sauber,0 days 00:15:49.320000,,1,,False,,False,False
0 days 00:19:59.100000,BOR,5,0 days 00:01:20.397000,3.0,2.0,,,0 days 00:00:25.318000,0 days 00:00:28.023000,0 days 00:00:27.056000,0 days 00:19:04.021000,0 days 00:19:32.044000,0 days 00:19:59.100000,221.0,250.0,280.0,288.0,True,MEDIUM,3.0,False,Kick Sauber,0 days 00:18:38.703000,,1,,False,,False,True
0 days 00:21:57.359000,BOR,5,0 days 00:01:58.259000,4.0,2.0,,,0 days 00:00:32.902000,0 days 00:00:46.757000,0 days 00:00:38.600000,0 days 00:20:32.002000,0 days 00:21:18.759000,0 days 00:21:57.359000,128.0,169.0,275.0,100.0,False,MEDIUM,4.0,False,Kick Sauber,0 days 00:19:59.100000,,1,,False,,False,True
0 days 00:23:16.405000,BOR,5,0 days 00:01:19.046000,5.0,2.0,,,0 days 00:00:24.966000,0 days 00:00:27.625000,0 days 00:00:26.455000,0 days 00:22:22.325000,0 days 00:22:49.950000,0 days 00:23:16.405000,221.0,253.0,280.0,290.0,True,MEDIUM,5.0,False,Kick Sauber,0 days 00:21:57.359000,,1,,False,,False,True
0 days 00:25:30.240000,BOR,5,0 days 00:02:13.835000,6.0,2.0,,,0 days 00:00:40.584000,0 days 00:00:50.462000,0 days 00:00:42.789000,0 days 00:23:56.989000,0 days 00:24:47.451000,0 days 00:25:30.240000,104.0,100.0,278.0,109.0,False,MEDIUM,6.0,False,Kick Sauber,0 days 00:23:16.405000,,1,,False,,False,True
0 days 00:26:48.730000,BOR,5,0 days 00:01:18.490000,7.0,2.0,,,0 days 00:00:24.868000,0 days 00:00:27.362000,0 days 00:00:26.260000,0 days 00:25:55.108000,0 days 00:26:22.470000,0 days 00:26:48.730000,222.0,253.0,282.0,289.0,True,MEDIUM,7.0,False,Kick Sauber,0 days 00:25:30.240000,,1,,False,,False,True
0 days 00:29:05.629000,BOR,5,0 days 00:02:16.899000,8.0,2.0,,,0 days 00:00:41.353000,0 days 00:00:55.526000,0 days 00:00:40.020000,0 days 00:27:30.083000,0 days 00:28:25.609000,0 days 00:29:05.629000,108.0,107.0,279.0,171.0,False,MEDIUM,8.0,False,Kick Sauber,0 days 00:26:48.730000,,1,,False,,False,True
0 days 00:30:23.177000,BOR,5,0 days 00:01:17.548000,9.0,2.0,,,0 days 00:00:24.491000,0 days 00:00:27.012000,0 days 00:00:26.045000,0 days 00:29:30.120000,0 days 00:29:57.132000,0 days 00:30:23.177000,228.0,255.0,281.0,291.0,True,MEDIUM,9.0,False,Kick Sauber,0 days 00:29:05.629000,,1,,False,,False,True
