Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:17:18.885000,VER,1,,1.0,1.0,0 days 00:15:24.954000,,,0 days 00:00:39.583000,0 days 00:00:33.775000,,0 days 00:16:45.314000,0 days 00:17:19.014000,270.0,243.0,246.0,272.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:15:24.954000,,1,,False,,False,False
0 days 00:18:38.452000,VER,1,0 days 00:01:19.567000,2.0,1.0,,,0 days 00:00:28.343000,0 days 00:00:30.663000,0 days 00:00:20.561000,0 days 00:17:47.228000,0 days 00:18:17.891000,0 days 00:18:38.452000,311.0,291.0,250.0,344.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:17:18.885000,,1,,False,,False,True
0 days 00:20:41.613000,VER,1,0 days 00:02:03.161000,3.0,1.0,,0 days 00:20:38.887000,0 days 00:00:51.656000,0 days 00:00:43.497000,0 days 00:00:28.008000,0 days 00:19:30.108000,0 days 00:20:13.605000,0 days 00:20:41.613000,176.0,213.0,,148.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:18:38.452000,,1,,False,,False,False
0 days 00:22:43.690000,VER,1,0 days 00:02:02.077000,4.0,2.0,0 days 00:21:05.465000,,0 days 00:00:58.610000,0 days 00:00:41.378000,0 days 00:00:22.089000,0 days 00:21:40.223000,0 days 00:22:21.601000,0 days 00:22:43.690000,227.0,244.0,250.0,240.0,False,MEDIUM,4.0,False,Red Bull Racing,0 days 00:20:41.613000,,1,,False,,False,False
0 days 00:24:02.734000,VER,1,0 days 00:01:19.044000,5.0,2.0,,,0 days 00:00:27.957000,0 days 00:00:30.448000,0 days 00:00:20.639000,0 days 00:23:11.647000,0 days 00:23:42.095000,0 days 00:24:02.734000,311.0,292.0,249.0,344.0,True,MEDIUM,5.0,False,Red Bull Racing,0 days 00:22:43.690000,,1,,False,,False,True
0 days 00:26:08.304000,VER,1,0 days 00:02:05.570000,6.0,2.0,,,0 days 00:00:49.931000,0 days 00:00:46.483000,0 days 00:00:29.156000,0 days 00:24:52.665000,0 days 00:25:39.148000,0 days 00:26:08.304000,129.0,192.0,158.0,166.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 00:24:02.734000,,1,,False,,False,True
0 days 00:28:07.875000,VER,1,0 days 00:01:59.571000,7.0,2.0,,,0 days 00:00:45.545000,0 days 00:00:51.242000,0 days 00:00:22.784000,0 days 00:26:53.849000,0 days 00:27:45.091000,0 days 00:28:07.875000,120.0,247.0,250.0,202.0,False,MEDIUM,7.0,False,Red Bull Racing,0 days 00:26:08.304000,,1,,False,,False,True
0 days 00:29:26.602000,VER,1,0 days 00:01:18.727000,8.0,2.0,,,0 days 00:00:27.976000,0 days 00:00:30.433000,0 days 00:00:20.318000,0 days 00:28:35.851000,0 days 00:29:06.284000,0 days 00:29:26.602000,312.0,292.0,249.0,344.0,True,MEDIUM,8.0,False,Red Bull Racing,0 days 00:28:07.875000,,1,,False,,False,True
0 days 00:31:04.582000,VER,1,0 days 00:01:37.980000,9.0,2.0,,0 days 00:31:01.906000,0 days 00:00:34.913000,0 days 00:00:34.377000,0 days 00:00:28.690000,0 days 00:30:01.515000,0 days 00:30:35.892000,0 days 00:31:04.582000,231.0,260.0,,236.0,False,MEDIUM,9.0,False,Red Bull Racing,0 days 00:29:26.602000,,1,,False,,False,False
0 days 00:38:02.953000,VER,1,,10.0,3.0,0 days 00:36:32.243000,,,0 days 00:00:36.753000,0 days 00:00:21.936000,,0 days 00:37:41.200000,0 days 00:38:03.028000,231.0,275.0,249.0,269.0,False,MEDIUM,10.0,False,Red Bull Racing,0 days 00:31:04.582000,,1,,False,,False,False
0 days 00:39:21.706000,VER,1,0 days 00:01:18.753000,11.0,3.0,,,0 days 00:00:28.004000,0 days 00:00:30.380000,0 days 00:00:20.369000,0 days 00:38:30.957000,0 days 00:39:01.337000,0 days 00:39:21.706000,311.0,291.0,247.0,343.0,False,MEDIUM,11.0,False,Red Bull Racing,0 days 00:38:02.953000,,12,,False,,False,True
0 days 00:40:51.869000,VER,1,0 days 00:01:30.163000,12.0,3.0,,0 days 00:40:49.195000,0 days 00:00:31.049000,0 days 00:00:33.766000,0 days 00:00:25.348000,0 days 00:39:52.755000,0 days 00:40:26.521000,0 days 00:40:51.869000,212.0,261.0,,300.0,False,MEDIUM,12.0,False,Red Bull Racing,0 days 00:39:21.706000,,1,,False,,False,False
0 days 00:43:15.876000,VER,1,0 days 00:02:24.007000,13.0,4.0,0 days 00:41:33.517000,,0 days 00:01:17.401000,0 days 00:00:44.581000,0 days 00:00:22.025000,0 days 00:42:09.270000,0 days 00:42:53.851000,0 days 00:43:15.876000,242.0,242.0,253.0,256.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:40:51.869000,,1,,False,,False,False
0 days 00:44:33.268000,VER,1,0 days 00:01:17.392000,14.0,4.0,,,0 days 00:00:27.483000,0 days 00:00:29.896000,0 days 00:00:20.013000,0 days 00:43:43.359000,0 days 00:44:13.255000,0 days 00:44:33.268000,314.0,295.0,251.0,346.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:43:15.876000,,1,,False,,False,True
0 days 00:46:05.150000,VER,1,0 days 00:01:31.882000,15.0,4.0,,0 days 00:46:02.556000,0 days 00:00:33.801000,0 days 00:00:33.118000,0 days 00:00:24.963000,0 days 00:45:07.069000,0 days 00:45:40.187000,0 days 00:46:05.150000,257.0,266.0,,264.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:44:33.268000,,1,,False,,False,False
0 days 00:52:50.837000,VER,1,,16.0,5.0,0 days 00:51:10.619000,,,0 days 00:00:32.725000,0 days 00:00:21.403000,,0 days 00:52:29.573000,0 days 00:52:50.885000,274.0,277.0,242.0,284.0,False,MEDIUM,13.0,False,Red Bull Racing,0 days 00:46:05.150000,,1,,False,,False,False
0 days 00:54:13.451000,VER,1,0 days 00:01:22.614000,17.0,5.0,,,0 days 00:00:29.287000,0 days 00:00:32.140000,0 days 00:00:21.187000,0 days 00:53:20.124000,0 days 00:53:52.264000,0 days 00:54:13.451000,279.0,279.0,242.0,319.0,False,MEDIUM,14.0,False,Red Bull Racing,0 days 00:52:50.837000,,1,,False,,False,True
0 days 00:55:36.223000,VER,1,0 days 00:01:22.772000,18.0,5.0,,,0 days 00:00:29.216000,0 days 00:00:32.314000,0 days 00:00:21.242000,0 days 00:54:42.667000,0 days 00:55:14.981000,0 days 00:55:36.223000,284.0,279.0,241.0,320.0,False,MEDIUM,15.0,False,Red Bull Racing,0 days 00:54:13.451000,,1,,False,,False,True
0 days 00:56:58.872000,VER,1,0 days 00:01:22.649000,19.0,5.0,,,0 days 00:00:29.386000,0 days 00:00:31.965000,0 days 00:00:21.298000,0 days 00:56:05.609000,0 days 00:56:37.574000,0 days 00:56:58.872000,280.0,280.0,242.0,318.0,False,MEDIUM,16.0,False,Red Bull Racing,0 days 00:55:36.223000,,1,,False,,False,True
0 days 00:58:21.549000,VER,1,0 days 00:01:22.677000,20.0,5.0,,,0 days 00:00:29.180000,0 days 00:00:32.210000,0 days 00:00:21.287000,0 days 00:57:28.052000,0 days 00:58:00.262000,0 days 00:58:21.549000,282.0,279.0,242.0,321.0,False,MEDIUM,17.0,False,Red Bull Racing,0 days 00:56:58.872000,,1,,False,,False,True
0 days 00:59:44.110000,VER,1,0 days 00:01:22.561000,21.0,5.0,,,0 days 00:00:29.190000,0 days 00:00:32.014000,0 days 00:00:21.357000,0 days 00:58:50.739000,0 days 00:59:22.753000,0 days 00:59:44.110000,,280.0,241.0,322.0,False,MEDIUM,18.0,False,Red Bull Racing,0 days 00:58:21.549000,,1,,False,,False,True
0 days 01:01:07.775000,VER,1,0 days 00:01:23.665000,22.0,5.0,,,0 days 00:00:29.293000,0 days 00:00:33.016000,0 days 00:00:21.356000,0 days 01:00:13.403000,0 days 01:00:46.419000,0 days 01:01:07.775000,287.0,280.0,242.0,323.0,False,MEDIUM,19.0,False,Red Bull Racing,0 days 00:59:44.110000,,1,,False,,False,True
0 days 01:02:30.484000,VER,1,0 days 00:01:22.709000,23.0,5.0,,,0 days 00:00:29.215000,0 days 00:00:32.208000,0 days 00:00:21.286000,0 days 01:01:36.990000,0 days 01:02:09.198000,0 days 01:02:30.484000,285.0,279.0,240.0,326.0,False,MEDIUM,20.0,False,Red Bull Racing,0 days 01:01:07.775000,,1,,False,,False,True
0 days 01:03:53.456000,VER,1,0 days 00:01:22.972000,24.0,5.0,,,0 days 00:00:29.207000,0 days 00:00:32.329000,0 days 00:00:21.436000,0 days 01:02:59.691000,0 days 01:03:32.020000,0 days 01:03:53.456000,,277.0,241.0,324.0,False,MEDIUM,21.0,False,Red Bull Racing,0 days 01:02:30.484000,,1,,False,,False,True
0 days 01:05:16.112000,VER,1,0 days 00:01:22.656000,25.0,5.0,,,0 days 00:00:29.169000,0 days 00:00:32.099000,0 days 00:00:21.388000,0 days 01:04:22.625000,0 days 01:04:54.724000,0 days 01:05:16.112000,278.0,280.0,241.0,322.0,False,MEDIUM,22.0,False,Red Bull Racing,0 days 01:03:53.456000,,1,,False,,False,True
0 days 01:06:39.051000,VER,1,0 days 00:01:22.939000,26.0,5.0,,,0 days 00:00:29.156000,0 days 00:00:32.434000,0 days 00:00:21.349000,0 days 01:05:45.268000,0 days 01:06:17.702000,0 days 01:06:39.051000,286.0,278.0,241.0,,False,MEDIUM,23.0,False,Red Bull Racing,0 days 01:05:16.112000,,1,,False,,False,True
0 days 01:08:04.800000,VER,1,0 days 00:01:25.749000,27.0,5.0,,0 days 01:08:02.155000,0 days 00:00:29.240000,0 days 00:00:32.034000,0 days 00:00:24.475000,0 days 01:07:08.291000,0 days 01:07:40.325000,0 days 01:08:04.800000,283.0,280.0,,319.0,False,MEDIUM,24.0,False,Red Bull Racing,0 days 01:06:39.051000,,1,,False,,False,False
0 days 01:09:50.744000,VER,1,0 days 00:01:45.944000,28.0,6.0,0 days 01:08:25.395000,,0 days 00:00:49.888000,0 days 00:00:32.119000,0 days 00:00:23.937000,0 days 01:08:54.688000,0 days 01:09:26.807000,0 days 01:09:50.744000,274.0,287.0,244.0,291.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:08:04.800000,,1,,False,,False,False
0 days 01:11:11.902000,VER,1,0 days 00:01:21.158000,29.0,6.0,,,0 days 00:00:28.887000,0 days 00:00:31.385000,0 days 00:00:20.886000,0 days 01:10:19.631000,0 days 01:10:51.016000,0 days 01:11:11.902000,286.0,282.0,243.0,319.0,False,SOFT,5.0,False,Red Bull Racing,0 days 01:09:50.744000,,1,,False,,False,True
0 days 01:12:33.202000,VER,1,0 days 00:01:21.300000,30.0,6.0,,,0 days 00:00:28.729000,0 days 00:00:31.424000,0 days 00:00:21.147000,0 days 01:11:40.631000,0 days 01:12:12.055000,0 days 01:12:33.202000,289.0,283.0,243.0,326.0,False,SOFT,6.0,False,Red Bull Racing,0 days 01:11:11.902000,,1,,False,,False,True
0 days 01:14:00.708000,VER,1,0 days 00:01:27.506000,31.0,6.0,,,0 days 00:00:28.708000,0 days 00:00:31.472000,0 days 00:00:27.326000,0 days 01:13:01.910000,0 days 01:13:33.382000,0 days 01:14:00.708000,288.0,281.0,244.0,322.0,False,SOFT,7.0,False,Red Bull Racing,0 days 01:12:33.202000,,1,,False,,False,True
0 days 01:15:21.903000,VER,1,0 days 00:01:21.195000,32.0,6.0,,,0 days 00:00:28.772000,0 days 00:00:31.342000,0 days 00:00:21.081000,0 days 01:14:29.480000,0 days 01:15:00.822000,0 days 01:15:21.903000,289.0,281.0,244.0,320.0,False,SOFT,8.0,False,Red Bull Racing,0 days 01:14:00.708000,,1,,False,,False,True
0 days 01:17:12.517000,VER,1,0 days 00:01:50.614000,33.0,6.0,,,0 days 00:00:36.399000,0 days 00:00:41.904000,0 days 00:00:32.311000,0 days 01:15:58.302000,0 days 01:16:40.206000,0 days 01:17:12.517000,156.0,172.0,68.0,220.0,False,SOFT,9.0,False,Red Bull Racing,0 days 01:15:21.903000,,1,,False,,False,True
0 days 01:19:29.632000,VER,1,0 days 00:02:17.115000,34.0,6.0,,0 days 01:19:26.882000,0 days 00:01:12.532000,0 days 00:00:37.634000,0 days 00:00:26.949000,0 days 01:18:25.049000,0 days 01:19:02.683000,0 days 01:19:29.632000,189.0,209.0,,313.0,False,SOFT,10.0,False,Red Bull Racing,0 days 01:17:12.517000,,1,,False,,False,False
0 days 00:17:52.441000,NOR,4,,1.0,1.0,0 days 00:16:07.251000,,,0 days 00:00:37.480000,0 days 00:00:30.654000,,0 days 00:17:22.044000,0 days 00:17:52.505000,281.0,275.0,247.0,264.0,False,MEDIUM,1.0,True,McLaren,0 days 00:16:07.251000,,1,,False,,False,False
0 days 00:19:11.979000,NOR,4,0 days 00:01:19.538000,2.0,1.0,,,0 days 00:00:28.233000,0 days 00:00:30.688000,0 days 00:00:20.617000,0 days 00:18:20.674000,0 days 00:18:51.362000,0 days 00:19:11.979000,309.0,291.0,248.0,335.0,True,MEDIUM,2.0,True,McLaren,0 days 00:17:52.441000,,1,,False,,False,True
0 days 00:21:22.644000,NOR,4,0 days 00:02:10.665000,3.0,1.0,,,0 days 00:00:41.854000,0 days 00:00:50.449000,0 days 00:00:38.362000,0 days 00:19:53.833000,0 days 00:20:44.282000,0 days 00:21:22.644000,127.0,234.0,248.0,222.0,False,MEDIUM,3.0,True,McLaren,0 days 00:19:11.979000,,1,,False,,False,True
0 days 00:22:41.325000,NOR,4,0 days 00:01:18.681000,4.0,1.0,,,0 days 00:00:27.927000,0 days 00:00:30.353000,0 days 00:00:20.401000,0 days 00:21:50.571000,0 days 00:22:20.924000,0 days 00:22:41.325000,309.0,292.0,249.0,338.0,True,MEDIUM,4.0,True,McLaren,0 days 00:21:22.644000,,1,,False,,False,True
0 days 00:24:57.186000,NOR,4,0 days 00:02:15.861000,5.0,1.0,,,0 days 00:00:49.421000,0 days 00:00:57.459000,0 days 00:00:28.981000,0 days 00:23:30.746000,0 days 00:24:28.205000,0 days 00:24:57.186000,121.0,135.0,248.0,131.0,False,MEDIUM,5.0,True,McLaren,0 days 00:22:41.325000,,1,,False,,False,True
0 days 00:26:15.906000,NOR,4,0 days 00:01:18.720000,6.0,1.0,,,0 days 00:00:27.949000,0 days 00:00:30.508000,0 days 00:00:20.263000,0 days 00:25:25.135000,0 days 00:25:55.643000,0 days 00:26:15.906000,308.0,291.0,249.0,338.0,False,MEDIUM,6.0,True,McLaren,0 days 00:24:57.186000,,1,,False,,False,True
0 days 00:28:30.758000,NOR,4,0 days 00:02:14.852000,7.0,1.0,,,0 days 00:00:46.870000,0 days 00:00:57.930000,0 days 00:00:30.052000,0 days 00:27:02.776000,0 days 00:28:00.706000,0 days 00:28:30.758000,116.0,124.0,248.0,157.0,False,MEDIUM,7.0,True,McLaren,0 days 00:26:15.906000,,1,,False,,False,True
0 days 00:29:55.248000,NOR,4,0 days 00:01:24.490000,8.0,1.0,,,0 days 00:00:27.928000,0 days 00:00:31.700000,0 days 00:00:24.862000,0 days 00:28:58.686000,0 days 00:29:30.386000,0 days 00:29:55.248000,309.0,190.0,247.0,340.0,False,MEDIUM,8.0,True,McLaren,0 days 00:28:30.758000,,1,,False,,False,True
0 days 00:31:19.910000,NOR,4,0 days 00:01:24.662000,9.0,1.0,,0 days 00:31:17.203000,0 days 00:00:28.767000,0 days 00:00:31.053000,0 days 00:00:24.842000,0 days 00:30:24.015000,0 days 00:30:55.068000,0 days 00:31:19.910000,296.0,282.0,,313.0,False,MEDIUM,9.0,True,McLaren,0 days 00:29:55.248000,,1,,False,,False,False
0 days 00:42:03.806000,NOR,4,,10.0,2.0,0 days 00:40:20.179000,,,0 days 00:00:38.033000,0 days 00:00:25.512000,,0 days 00:41:38.579000,0 days 00:42:03.907000,267.0,252.0,252.0,260.0,False,SOFT,1.0,True,McLaren,0 days 00:31:19.910000,,12,,False,,False,False
0 days 00:43:21.986000,NOR,4,0 days 00:01:18.180000,11.0,2.0,,,0 days 00:00:27.453000,0 days 00:00:30.033000,0 days 00:00:20.694000,0 days 00:42:31.259000,0 days 00:43:01.292000,0 days 00:43:21.986000,314.0,295.0,252.0,343.0,True,SOFT,2.0,True,McLaren,0 days 00:42:03.806000,,1,,False,,False,True
0 days 00:45:27.406000,NOR,4,0 days 00:02:05.420000,12.0,2.0,,,0 days 00:00:44.509000,0 days 00:00:51.472000,0 days 00:00:29.439000,0 days 00:44:06.495000,0 days 00:44:57.967000,0 days 00:45:27.406000,126.0,143.0,142.0,176.0,False,SOFT,3.0,True,McLaren,0 days 00:43:21.986000,,1,,False,,False,True
0 days 00:47:17.187000,NOR,4,0 days 00:01:49.781000,13.0,2.0,,,0 days 00:00:43.818000,0 days 00:00:40.862000,0 days 00:00:25.101000,0 days 00:46:11.224000,0 days 00:46:52.086000,0 days 00:47:17.187000,139.0,260.0,251.0,197.0,False,SOFT,4.0,True,McLaren,0 days 00:45:27.406000,,1,,False,,False,True
0 days 00:48:34.830000,NOR,4,0 days 00:01:17.643000,14.0,2.0,,,0 days 00:00:27.524000,0 days 00:00:30.041000,0 days 00:00:20.078000,0 days 00:47:44.711000,0 days 00:48:14.752000,0 days 00:48:34.830000,315.0,296.0,252.0,344.0,True,SOFT,5.0,True,McLaren,0 days 00:47:17.187000,,1,,False,,False,True
0 days 00:50:08.554000,NOR,4,0 days 00:01:33.724000,15.0,2.0,,0 days 00:50:05.932000,0 days 00:00:32.034000,0 days 00:00:35.991000,0 days 00:00:25.699000,0 days 00:49:06.864000,0 days 00:49:42.855000,0 days 00:50:08.554000,244.0,271.0,,248.0,False,SOFT,6.0,True,McLaren,0 days 00:48:34.830000,,1,,False,,False,False
0 days 00:57:54.410000,NOR,4,,16.0,3.0,0 days 00:56:31.364000,,,0 days 00:00:32.180000,0 days 00:00:21.168000,,0 days 00:57:33.334000,0 days 00:57:54.537000,281.0,276.0,244.0,300.0,False,SOFT,7.0,False,McLaren,0 days 00:50:08.554000,,1,,False,,False,False
0 days 00:59:15.861000,NOR,4,0 days 00:01:21.451000,17.0,3.0,,,0 days 00:00:29.160000,0 days 00:00:31.412000,0 days 00:00:20.879000,0 days 00:58:23.570000,0 days 00:58:54.982000,0 days 00:59:15.861000,287.0,279.0,244.0,311.0,False,SOFT,8.0,False,McLaren,0 days 00:57:54.410000,,1,,False,,False,True
0 days 01:00:37.097000,NOR,4,0 days 00:01:21.236000,18.0,3.0,,,0 days 00:00:29.045000,0 days 00:00:31.291000,0 days 00:00:20.900000,0 days 00:59:44.906000,0 days 01:00:16.197000,0 days 01:00:37.097000,,279.0,244.0,312.0,False,SOFT,9.0,False,McLaren,0 days 00:59:15.861000,,1,,False,,False,True
